,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
104,GO_Biological_Process_2023,Negative Regulation Of Cell Division (GO:0051782),5/11,7.857333905967688e-05,0.0021653096027932,0,0,17.174774774774775,162.32700789294825,BLM;MYC;CHMP4C;E2F7;E2F8
105,GO_Biological_Process_2023,DNA Biosynthetic Process (GO:0071897),6/17,7.912682976961215e-05,0.0021653096027932,0,0,11.250885478158205,106.25852157982987,POLA1;RRM1;POLD1;TYMS;HROB;POLE
106,GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),6/17,7.912682976961215e-05,0.0021653096027932,0,0,11.250885478158205,106.25852157982987,CDC20;UBE2C;UBE2S;PLK1;FBXO5;MAD2L1
107,GO_Biological_Process_2023,Microtubule Depolymerization (GO:0007019),6/17,7.912682976961215e-05,0.0021653096027932,0,0,11.250885478158205,106.25852157982987,KIF18A;KIF18B;STMN1;KIF14;KIF24;KIF2C
108,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),7/24,7.928073453290675e-05,0.0021653096027932,0,0,8.49984067299726,80.25987647730153,RRM1;CCNB1;CDK1;CDC7;FBXO5;CDC25C;CDC25B
109,GO_Biological_Process_2023,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),7/25,0.00010571466547717484,0.0028610232647777,0,0,8.027205970867943,73.4871997501683,BARD1;DEPDC1B;CHEK1;RBBP8;CHMP4C;BRCA1;AURKB
110,GO_Biological_Process_2023,Positive Regulation Of DNA Replication (GO:0045740),6/18,0.0001140330230602058,0.0030310384790199,0,0,10.312770562770565,93.62987572459512,CDT1;PCNA;BAZ1A;DNA2;GLI1;EREG
111,GO_Biological_Process_2023,Regulation Of DNA Damage Checkpoint (GO:2000001),6/18,0.0001140330230602058,0.0030310384790199,0,0,10.312770562770565,93.62987572459512,BARD1;DEPDC1B;RAD51;RPA2;BRCA1;BRCA2
112,GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),10/52,0.00012015774343623996,0.0031378035281551,0,0,4.924430641821946,44.45138343428457,CCNA2;DBF4;CCNE2;CCNE1;MYC;RCC1;CDC7;BCAT1;POLE;CDKN3
113,GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),10/52,0.00012015774343623996,0.0031378035281551,0,0,4.924430641821946,44.45138343428457,RAD51AP1;BARD1;DEPDC1B;BLM;RAD51;FIGNL1;BRCA1;BRCA2;ECT2;HRAS
