,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,Reactome_2022,Cell Cycle R-HSA-1640170,141/654,1.0409017634108888e-55,1.1959961261591113e-52,0,0,6.464463863503287,818.4146532837361,ERCC6L;NUP107;ZWILCH;DSCC1;GMNN;BUB1B;SMC4;PSMD8;CDC20;TUBB6;TUBB3;MYC;CHEK1;RCC1;NEK2;OIP5;KNTC1;FBXO5;GTSE1;BORA;VRK1;ESCO2;KNL1;CDC25C;TUBA4A;CDC25B;SGO1;CCNE2;CCNE1;DKC1;NHP2;CHMP4C;DNA2;KIF20A;PIF1;BLM;CDCA5;CDCA8;NCAPG;HMMR;PKMYT1;NCAPH;SKA1;CCNB2;BRIP1;CCNB1;CLSPN;BARD1;PLK4;CDT1;UBE2C;PLK1;CDC7;CDC6;NDC80;DHFR;POLA1;TPX2;POLA2;KIF18A;UBE2S;CDK1;TOP2A;MCM7;MCM8;NCAPG2;MCM10;BRCA1;FOXM1;BRCA2;CHTF18;LMNB1;TUBA1C;EXO1;MIS18BP1;NUF2;MYBL2;TK1;SPDL1;TOPBP1;POLE;NDC1;RFC5;RFC4;HAUS6;KIF23;RANGAP1;TUBG1;MASTL;CCNA2;TUBB2B;DBF4;RBL1;ESPL1;INCENP;MCM3;BIRC5;MCM4;MCM5;KIF2C;MCM6;PRIM2;PCNA;PRIM1;LIN9;TYMS;CENPA;AURKB;AURKA;PSMC3IP;CDC45;HAUS8;POLD1;NSD2;RBBP8;BUB1;H2AZ1;GINS1;CENPU;GINS2;CENPW;RRM2;GINS3;TUBB4B;CENPE;CENPF;RAD51;MIS18A;CENPH;CENPI;POLE2;CENPK;CENPM;CENPN;NCAPD2;NCAPD3;CENPQ;SPC24;LPIN3;MAD2L1;SPC25
1,Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",119/523,1.8240768047961773e-49,1.0479321243554038e-46,0,0,6.77947406331262,760.8305143256117,ERCC6L;NUP107;ZWILCH;GMNN;BUB1B;SMC4;PSMD8;CDC20;TUBB6;TUBB3;MYC;RCC1;NEK2;KNTC1;FBXO5;GTSE1;BORA;VRK1;ESCO2;KNL1;CDC25C;TUBA4A;CDC25B;SGO1;CCNE2;CCNE1;CHMP4C;DNA2;KIF20A;CDCA5;CDCA8;NCAPG;HMMR;PKMYT1;NCAPH;SKA1;CCNB2;CCNB1;PLK4;CDT1;UBE2C;PLK1;CDC7;CDC6;NDC80;DHFR;POLA1;TPX2;POLA2;KIF18A;UBE2S;CDK1;TOP2A;MCM7;MCM8;NCAPG2;MCM10;FOXM1;LMNB1;TUBA1C;NUF2;MYBL2;TK1;SPDL1;POLE;NDC1;RFC5;RFC4;HAUS6;KIF23;RANGAP1;TUBG1;MASTL;CCNA2;TUBB2B;DBF4;RBL1;ESPL1;INCENP;MCM3;BIRC5;MCM4;MCM5;KIF2C;MCM6;PRIM2;PCNA;PRIM1;LIN9;TYMS;CENPA;AURKB;AURKA;CDC45;HAUS8;POLD1;BUB1;H2AZ1;GINS1;CENPU;GINS2;RRM2;GINS3;TUBB4B;CENPE;CENPF;CENPH;CENPI;POLE2;CENPK;CENPM;CENPN;NCAPD2;NCAPD3;CENPQ;SPC24;LPIN3;MAD2L1;SPC25
2,Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,70/271,6.076140657752314e-33,2.327161871919136e-30,0,0,7.641038991091056,566.8194422104694,ERCC6L;NUP107;MCM7;ZWILCH;MCM8;BUB1B;MCM10;BRCA1;CDC20;PSMD8;EXO1;CHEK1;NUF2;KNTC1;SPDL1;TOPBP1;GTSE1;RFC5;RFC4;KNL1;CDC25C;RANGAP1;SGO1;CCNA2;DBF4;CCNE2;INCENP;CCNE1;MCM3;BIRC5;MCM4;KIF2C;MCM5;DNA2;MCM6;BLM;CDCA8;PKMYT1;CENPA;SKA1;AURKB;CCNB2;BRIP1;CCNB1;CDC45;NSD2;RBBP8;CLSPN;BUB1;BARD1;CENPU;UBE2C;PLK1;CDC7;CDC6;NDC80;CENPE;CENPF;KIF18A;CENPH;CENPI;UBE2S;CENPK;CDK1;CENPM;CENPN;CENPQ;SPC24;MAD2L1;SPC25
3,Reactome_2022,Resolution Of Sister Chromatid Cohesion R-HSA-2500257,38/106,4.7423789814063434e-24,1.3622483624089721e-21,0,0,11.90444473753627,639.334196460767,ERCC6L;NUP107;ZWILCH;CDCA5;BUB1B;CDCA8;CENPA;SKA1;AURKB;CDC20;CCNB2;CCNB1;NUF2;KNTC1;SPDL1;BUB1;CENPU;PLK1;KNL1;RANGAP1;NDC80;SGO1;CENPE;KIF18A;CENPF;CENPH;INCENP;CENPI;CENPK;CDK1;BIRC5;CENPM;KIF2C;CENPN;CENPQ;SPC24;MAD2L1;SPC25
4,Reactome_2022,Mitotic Prometaphase R-HSA-68877,49/186,8.592363100318893e-24,1.9745250404532816e-21,0,0,7.68633023190303,408.22997959136177,ERCC6L;NUP107;ZWILCH;BUB1B;SMC4;CDC20;NUF2;KNTC1;NEK2;SPDL1;HAUS6;KNL1;RANGAP1;TUBG1;TUBA4A;SGO1;INCENP;BIRC5;KIF2C;CDCA5;CDCA8;NCAPG;CENPA;NCAPH;SKA1;AURKB;CCNB2;CCNB1;HAUS8;BUB1;PLK4;CENPU;PLK1;TUBB4B;NDC80;CENPE;KIF18A;CENPF;CENPH;CENPI;CENPK;CDK1;CENPM;CENPN;NCAPD2;CENPQ;SPC24;MAD2L1;SPC25
5,Reactome_2022,M Phase R-HSA-68886,70/380,1.9402888639972018e-23,3.7156531745546405e-21,0,0,4.925731432858215,257.5991063351247,ERCC6L;NUP107;ZWILCH;NCAPG2;BUB1B;SMC4;LMNB1;CDC20;PSMD8;TUBA1C;TUBB6;TUBB3;NUF2;RCC1;KNTC1;NEK2;FBXO5;SPDL1;NDC1;KIF23;VRK1;HAUS6;KNL1;TUBG1;MASTL;RANGAP1;TUBA4A;SGO1;TUBB2B;ESPL1;INCENP;CHMP4C;BIRC5;KIF2C;KIF20A;CDCA5;CDCA8;NCAPG;CENPA;NCAPH;SKA1;AURKB;CCNB2;CCNB1;HAUS8;BUB1;PLK4;H2AZ1;CENPU;UBE2C;PLK1;TUBB4B;NDC80;CENPE;CENPF;KIF18A;CENPH;CENPI;UBE2S;CENPK;CDK1;CENPM;CENPN;NCAPD2;NCAPD3;CENPQ;SPC24;LPIN3;MAD2L1;SPC25
6,Reactome_2022,Mitotic Metaphase And Anaphase R-HSA-2555396,54/233,3.388713496718142e-23,5.562331153898778e-21,0,0,6.505663120838754,336.59654837597134,ERCC6L;NUP107;ZWILCH;BUB1B;LMNB1;CDC20;PSMD8;TUBA1C;TUBB6;TUBB3;NUF2;RCC1;KNTC1;FBXO5;SPDL1;NDC1;VRK1;KNL1;RANGAP1;TUBA4A;SGO1;TUBB2B;ESPL1;INCENP;CHMP4C;BIRC5;KIF2C;CDCA5;CDCA8;CENPA;SKA1;AURKB;CCNB2;CCNB1;BUB1;CENPU;UBE2C;PLK1;TUBB4B;NDC80;CENPE;CENPF;KIF18A;CENPH;CENPI;UBE2S;CENPK;CDK1;CENPM;CENPN;CENPQ;SPC24;MAD2L1;SPC25
7,Reactome_2022,Mitotic Anaphase R-HSA-68882,53/232,1.776531356868667e-22,2.5515431613026222e-20,0,0,6.377907161921992,319.41968111543224,ERCC6L;NUP107;ZWILCH;BUB1B;LMNB1;CDC20;PSMD8;TUBA1C;TUBB6;TUBB3;NUF2;RCC1;KNTC1;SPDL1;NDC1;VRK1;KNL1;RANGAP1;TUBA4A;SGO1;TUBB2B;ESPL1;INCENP;CHMP4C;BIRC5;KIF2C;CDCA5;CDCA8;CENPA;SKA1;AURKB;CCNB2;CCNB1;BUB1;CENPU;UBE2C;PLK1;TUBB4B;NDC80;CENPE;CENPF;KIF18A;CENPH;CENPI;UBE2S;CENPK;CDK1;CENPM;CENPN;CENPQ;SPC24;MAD2L1;SPC25
8,Reactome_2022,Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,34/93,5.604497705772015e-22,7.155075404368941e-20,0,0,12.22711107748184,598.3129263851533,ERCC6L;NUP107;ZWILCH;BUB1B;CDCA8;CENPA;AURKB;SKA1;CDC20;NUF2;KNTC1;SPDL1;BUB1;CENPU;PLK1;KNL1;RANGAP1;NDC80;SGO1;CENPE;CENPF;KIF18A;CENPH;INCENP;CENPI;CENPK;BIRC5;CENPM;KIF2C;CENPN;CENPQ;SPC24;MAD2L1;SPC25
9,Reactome_2022,Mitotic Spindle Checkpoint R-HSA-69618,36/110,2.6421105584139958e-21,2.8490861187437345e-19,0,0,10.337021585343733,489.79608468340257,ERCC6L;NUP107;ZWILCH;BUB1B;CDCA8;CENPA;SKA1;AURKB;CDC20;NUF2;KNTC1;SPDL1;BUB1;CENPU;UBE2C;PLK1;KNL1;RANGAP1;NDC80;SGO1;CENPE;KIF18A;CENPF;CENPH;UBE2S;INCENP;CENPI;CENPK;BIRC5;CENPM;KIF2C;CENPN;CENPQ;SPC24;MAD2L1;SPC25
10,Reactome_2022,EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,34/97,2.7275846219478747e-21,2.8490861187437345e-19,0,0,11.448377267573695,542.0906293080292,ERCC6L;NUP107;ZWILCH;BUB1B;CDCA8;CENPA;SKA1;AURKB;CDC20;NUF2;KNTC1;SPDL1;BUB1;CENPU;PLK1;KNL1;RANGAP1;NDC80;SGO1;CENPE;KIF18A;CENPF;CENPH;INCENP;CENPI;CENPK;BIRC5;CENPM;KIF2C;CENPN;CENPQ;SPC24;MAD2L1;SPC25
11,Reactome_2022,RHO GTPases Activate Formins R-HSA-5663220,35/119,4.756166132762374e-19,4.5540290721199726e-17,0,0,8.838919925512105,372.9111577486008,ERCC6L;NUP107;ZWILCH;BUB1B;CDCA8;CENPA;SKA1;AURKB;CDC20;NUF2;KNTC1;SPDL1;BUB1;CENPU;PLK1;KNL1;RANGAP1;NDC80;SGO1;CENPE;KIF18A;CENPF;DIAPH3;CENPH;INCENP;CENPI;CENPK;BIRC5;CENPM;KIF2C;CENPN;CENPQ;SPC24;MAD2L1;SPC25
12,Reactome_2022,DNA Strand Elongation R-HSA-69190,19/31,3.338155556948597e-18,2.9504159499491827e-16,0,0,33.12312477131358,1332.9114150466526,GINS1;RFC5;PRIM2;GINS2;PCNA;RFC4;MCM7;MCM8;PRIM1;GINS3;POLA1;POLA2;CDC45;POLD1;MCM3;MCM4;MCM5;DNA2;MCM6
13,Reactome_2022,Activation Of Pre-Replicative Complex R-HSA-68962,19/32,7.8616367120415e-18,6.452157558668344e-16,0,0,30.573587773368235,1204.1265944817494,PRIM2;CDT1;MCM7;MCM8;PRIM1;GMNN;MCM10;CDC7;CDC6;POLA1;POLA2;CDC45;DBF4;POLE2;MCM3;MCM4;MCM5;MCM6;POLE
14,Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,39/170,6.086334552831392e-17,4.662132267468846e-15,0,0,6.328090060914488,236.27759742943863,ERCC6L;NUP107;ZWILCH;CDCA5;BUB1B;CDCA8;CENPA;SKA1;AURKB;CDC20;PSMD8;NUF2;KNTC1;SPDL1;BUB1;CENPU;UBE2C;PLK1;KNL1;RANGAP1;NDC80;SGO1;CENPE;KIF18A;CENPF;ESPL1;CENPH;UBE2S;INCENP;CENPI;CENPK;BIRC5;CENPM;KIF2C;CENPN;CENPQ;SPC24;MAD2L1;SPC25
15,Reactome_2022,G1/S Transition R-HSA-69206,34/129,6.499651994371923e-17,4.667562588458337e-15,0,0,7.579299812030075,282.49716287665103,PRIM2;PCNA;MCM7;MCM8;PRIM1;GMNN;MCM10;LIN9;TYMS;PSMD8;CCNB1;CDC45;MYC;FBXO5;TK1;POLE;CDT1;RRM2;CDC7;CDC6;DHFR;CCNA2;POLA1;POLA2;DBF4;RBL1;CCNE2;CCNE1;POLE2;CDK1;MCM3;MCM4;MCM5;MCM6
16,Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,36/147,1.0358259245238616e-16,7.0009646310465715e-15,0,0,6.877924904770542,253.15002091480395,TOP2A;PRIM2;PCNA;MCM7;MCM8;PRIM1;GMNN;MCM10;LIN9;TYMS;PSMD8;CCNB1;CDC45;MYC;MYBL2;FBXO5;TK1;POLE;CDT1;RRM2;CDC7;CDC6;DHFR;CCNA2;POLA1;POLA2;DBF4;RBL1;CCNE2;CCNE1;POLE2;CDK1;MCM3;MCM4;MCM5;MCM6
17,Reactome_2022,Chromosome Maintenance R-HSA-73886,30/118,1.2652745445817338e-14,8.076669176246736e-13,0,0,7.190151515151515,230.0913352381862,PIF1;PRIM2;BLM;PCNA;DSCC1;PRIM1;CHTF18;CENPA;MIS18BP1;POLD1;OIP5;RFC5;H2AZ1;CENPU;RFC4;CENPW;KNL1;CCNA2;POLA1;POLA2;MIS18A;CENPH;DKC1;CENPI;CENPK;NHP2;CENPM;CENPN;DNA2;CENPQ
18,Reactome_2022,S Phase R-HSA-69242,35/161,1.3905549762860786e-14,8.409198251330022e-13,0,0,5.879577901924271,187.5966839538022,PRIM2;PCNA;MCM7;MCM8;CDCA5;PRIM1;GMNN;LIN9;PSMD8;CDC45;MYC;POLD1;POLE;RFC5;GINS1;CDT1;GINS2;RFC4;UBE2C;GINS3;ESCO2;CDC6;CDC25B;CCNA2;POLA1;POLA2;CCNE2;CCNE1;UBE2S;POLE2;MCM3;MCM4;MCM5;DNA2;MCM6
19,Reactome_2022,Synthesis Of DNA R-HSA-69239,30/119,1.6180362713725995e-14,9.295618379035585e-13,0,0,7.108988764044944,225.745782274538,PRIM2;PCNA;MCM7;MCM8;PRIM1;GMNN;PSMD8;CDC45;POLD1;POLE;RFC5;GINS1;CDT1;GINS2;RFC4;UBE2C;GINS3;CDC6;CCNA2;POLA1;POLA2;CCNE2;CCNE1;UBE2S;POLE2;MCM3;MCM4;MCM5;DNA2;MCM6
20,Reactome_2022,DNA Replication R-HSA-69306,34/155,2.5049226461560965e-14,1.3705505335396928e-12,0,0,5.942536157024794,186.1079518758648,PRIM2;PCNA;MCM7;MCM8;PRIM1;GMNN;MCM10;PSMD8;CDC45;POLD1;POLE;RFC5;GINS1;H2AZ1;CDT1;GINS2;RFC4;UBE2C;GINS3;CDC7;CDC6;CCNA2;POLA1;POLA2;DBF4;CCNE2;CCNE1;UBE2S;POLE2;MCM3;MCM4;MCM5;DNA2;MCM6
21,Reactome_2022,RHO GTPase Effectors R-HSA-195258,45/269,6.708231558219204e-14,3.5035263910881197e-12,0,0,4.277996368038741,129.76384753860327,ERCC6L;NUP107;PKN3;NCF2;ZWILCH;KIF14;CDCA8;BUB1B;IQGAP3;CENPA;SKA1;AURKB;CDC20;NUF2;FLNA;KNTC1;MYH11;SPDL1;BUB1;H2AZ1;CENPU;PLK1;KNL1;CDC25C;RANGAP1;NDC80;SGO1;CENPE;CENPF;KIF18A;DIAPH3;CENPH;INCENP;CENPI;PRC1;CENPK;CENPM;BIRC5;KIF2C;CENPN;MYL9;CENPQ;SPC24;MAD2L1;SPC25
22,Reactome_2022,Unwinding Of DNA R-HSA-176974,10/11,4.754279618054266e-13,2.3750727309323268e-11,0,0,207.2717391304348,5881.2446105663985,GINS1;GINS2;CDC45;MCM7;MCM8;GINS3;MCM3;MCM4;MCM5;MCM6
23,Reactome_2022,Activation Of ATR In Response To Replication Stress R-HSA-176187,16/36,1.280488198454649e-12,5.91490075149348e-11,0,0,16.673960612691467,456.5960642389739,RFC5;RFC4;MCM7;MCM8;MCM10;CDC7;CDC6;CDC25C;CDC45;DBF4;CHEK1;MCM3;MCM4;MCM5;CLSPN;MCM6
24,Reactome_2022,G2/M Checkpoints R-HSA-69481,31/148,1.2869670912736029e-12,5.91490075149348e-11,0,0,5.585912172119069,152.93519656869665,BLM;MCM7;MCM8;MCM10;BRCA1;PKMYT1;PSMD8;CCNB2;BRIP1;CCNB1;CDC45;EXO1;CHEK1;NSD2;RBBP8;CLSPN;TOPBP1;GTSE1;BARD1;RFC5;RFC4;CDC7;CDC6;CDC25C;DBF4;CDK1;MCM3;MCM4;MCM5;DNA2;MCM6
25,Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,21/67,1.4099056125575196e-12,6.230698264725347e-11,0,0,9.554311952934423,260.7132717010306,GEN1;RFC5;BARD1;BLM;RFC4;PCNA;XRCC2;BRCA1;BRCA2;RAD51AP1;BRIP1;RAD51;EME1;EXO1;POLD1;POLE2;CHEK1;RBBP8;TOPBP1;DNA2;POLE
26,Reactome_2022,G1/S-Specific Transcription R-HSA-69205,14/29,8.102681024691957e-12,3.448140924952244e-10,0,0,19.4155749636099,495.8509929827003,CDT1;PCNA;RRM2;LIN9;CDC6;TYMS;DHFR;POLA1;CDC45;RBL1;CCNE1;CDK1;FBXO5;TK1
27,Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",71/660,3.7551497199864395e-11,1.5409525100944354e-09,0,0,2.5934349373753585,62.256204103034406,ARHGAP11A;ERCC6L;NUP107;TFRC;NCF2;ZWILCH;KIF14;ARHGDIG;BUB1B;LMNB1;RND1;PREX2;CDC20;STBD1;MCF2L;NUF2;KNTC1;SPDL1;TPM4;ACTN1;RRAS2;KNL1;CDC25C;RANGAP1;SGO1;DEPDC1B;OBSCN;ALS2;GFOD1;INCENP;CCNE1;BIRC5;KIF2C;MYL9;NGEF;EPHA2;SHMT2;PKN3;CDCA8;IQGAP3;CENPA;SKA1;AURKB;RACGAP1;FLNA;MYH11;ECT2;BUB1;H2AZ1;CENPU;MCAM;ARHGEF39;PLK1;MYO19;NDC80;CENPE;ANLN;CENPF;KIF18A;DIAPH3;CENPH;CENPI;PRC1;CENPK;CENPM;CENPN;CENPQ;SPC24;MAD2L1;SPC25;TJP2
28,Reactome_2022,Signaling By Rho GTPases R-HSA-194315,69/644,8.580593104635891e-11,3.3996901645609103e-09,0,0,2.577700348432056,59.74834363277285,ARHGAP11A;ERCC6L;NUP107;TFRC;NCF2;ZWILCH;KIF14;ARHGDIG;BUB1B;LMNB1;RND1;PREX2;CDC20;STBD1;MCF2L;NUF2;KNTC1;SPDL1;TPM4;ACTN1;RRAS2;KNL1;CDC25C;RANGAP1;SGO1;DEPDC1B;OBSCN;ALS2;GFOD1;INCENP;BIRC5;KIF2C;MYL9;NGEF;EPHA2;SHMT2;PKN3;CDCA8;IQGAP3;CENPA;SKA1;AURKB;RACGAP1;FLNA;MYH11;ECT2;BUB1;H2AZ1;CENPU;MCAM;ARHGEF39;PLK1;NDC80;CENPE;ANLN;CENPF;KIF18A;DIAPH3;CENPH;CENPI;PRC1;CENPK;CENPM;CENPN;CENPQ;SPC24;MAD2L1;SPC25;TJP2
29,Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,24/114,3.964631034073941e-10,1.518453686050319e-08,0,0,5.586460632818249,120.938147402635,GEN1;BARD1;RFC5;BLM;RFC4;PCNA;XRCC2;BRCA1;BRCA2;RAD51AP1;CCNA2;BRIP1;RAD51;EME1;EXO1;POLD1;POLE2;CHEK1;NSD2;RBBP8;DNA2;CLSPN;TOPBP1;POLE
30,Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,15/43,4.0993256449234726e-10,1.519395214844216e-08,0,0,11.148711943793913,240.9797258081207,BARD1;RFC5;BLM;RFC4;XRCC2;BRCA1;BRCA2;RAD51AP1;BRIP1;RAD51;EXO1;CHEK1;RBBP8;TOPBP1;DNA2
31,Reactome_2022,Extension Of Telomeres R-HSA-180786,16/50,4.669509192076517e-10,1.676645644279975e-08,0,0,9.80100399021753,210.57258075200005,RFC5;PIF1;PRIM2;BLM;RFC4;PCNA;DSCC1;PRIM1;CHTF18;CCNA2;POLA1;POLA2;DKC1;POLD1;NHP2;DNA2
32,Reactome_2022,Homology Directed Repair R-HSA-5693538,24/119,1.0011489406585063e-09,3.4858185842928004e-08,0,0,5.2910421749738585,109.6415979425839,GEN1;BARD1;RFC5;BLM;RFC4;PCNA;XRCC2;BRCA1;BRCA2;RAD51AP1;CCNA2;BRIP1;RAD51;EME1;EXO1;POLD1;POLE2;CHEK1;NSD2;RBBP8;DNA2;CLSPN;TOPBP1;POLE
33,Reactome_2022,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,13/33,1.0537125100136355e-09,3.560928452957846e-08,0,0,13.503271537622682,279.12539927471084,BARD1;GEN1;BLM;XRCC2;BRCA1;BRCA2;RAD51AP1;BRIP1;RAD51;EME1;EXO1;RBBP8;DNA2
34,Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,14/40,1.5014378158122221e-09,4.92900585819498e-08,0,0,11.194827007054082,227.4435387299393,BARD1;RFC5;BLM;RFC4;XRCC2;BRCA1;BRCA2;BRIP1;RAD51;EXO1;CHEK1;RBBP8;TOPBP1;DNA2
35,Reactome_2022,Resolution Of D-Loop Structures R-HSA-5693537,13/34,1.6336255609429676e-09,5.2139882486763065e-08,0,0,12.859583528067716,260.181061064882,BARD1;GEN1;BLM;XRCC2;BRCA1;BRCA2;RAD51AP1;BRIP1;RAD51;EME1;EXO1;RBBP8;DNA2
36,Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,14/41,2.182869035831233e-09,6.778693303162395e-08,0,0,10.77963771631894,214.97428073945616,BARD1;RFC5;BLM;RFC4;XRCC2;BRCA1;BRCA2;RAD51AP1;BRIP1;RAD51;EXO1;RBBP8;TOPBP1;DNA2
37,Reactome_2022,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,11/24,2.9640576755802055e-09,8.9623743927412e-08,0,0,17.54641332552105,344.5537716014547,BARD1;RAD51AP1;BLM;BRIP1;RAD51;EXO1;XRCC2;RBBP8;BRCA1;DNA2;BRCA2
38,Reactome_2022,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,11/25,5.070734646597969e-09,1.493916438190017e-07,0,0,16.292243121405253,311.17826142918324,RAD51AP1;BARD1;BLM;BRIP1;RAD51;EXO1;XRCC2;RBBP8;BRCA1;DNA2;BRCA2
39,Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,15/51,6.0829768524810396e-09,1.7473351008751788e-07,0,0,8.667577413479053,163.97125023998328,RFC5;BARD1;BLM;RFC4;XRCC2;BRCA1;BRCA2;RAD51AP1;NEIL3;BRIP1;RAD51;EXO1;RBBP8;TOPBP1;DNA2
40,Reactome_2022,Polo-like Kinase Mediated Events R-HSA-156711,9/16,8.332305520448822e-09,2.3350778153648042e-07,0,0,26.611912517449976,495.06475223979857,CCNB2;CCNB1;CENPF;PLK1;MYBL2;LIN9;CDC25C;FOXM1;PKMYT1
41,Reactome_2022,G0 And Early G1 R-HSA-1538133,11/27,1.3613090898662264e-08,3.569077778680114e-07,0,0,14.254216539717085,258.1757046143951,TOP2A;CCNA2;PCNA;RBL1;CCNE2;CCNE1;MYC;CDK1;MYBL2;LIN9;CDC6
42,Reactome_2022,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,11/27,1.3613090898662264e-08,3.569077778680114e-07,0,0,14.254216539717085,258.1757046143951,RAD51AP1;BARD1;BLM;BRIP1;RAD51;EXO1;XRCC2;RBBP8;BRCA1;DNA2;BRCA2
43,Reactome_2022,Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,12/33,1.3667486706869018e-08,3.569077778680114e-07,0,0,11.85745409274821,214.7176963301809,RFC5;PRIM2;POLA1;BLM;POLA2;PCNA;RFC4;DSCC1;PRIM1;POLD1;DNA2;CHTF18
44,Reactome_2022,DNA Replication Pre-Initiation R-HSA-69002,23/127,1.934577832334655e-08,4.939622065227819e-07,0,0,4.624480536002036,82.1344351311544,H2AZ1;CDT1;PRIM2;MCM7;UBE2C;MCM8;PRIM1;GMNN;CDC7;MCM10;CDC6;PSMD8;POLA1;POLA2;DBF4;CDC45;UBE2S;POLE2;MCM3;MCM4;MCM5;MCM6;POLE
45,Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,25/149,2.3419051723640485e-08,5.84967183270933e-07,0,0,4.220727143111745,74.15697708974102,BLM;PCNA;BRCA1;BRCA2;RAD51AP1;BRIP1;EME1;EXO1;POLD1;CHEK1;NSD2;RBBP8;CLSPN;TOPBP1;KPNA2;POLE;GEN1;BARD1;RFC5;RFC4;XRCC2;CCNA2;RAD51;POLE2;DNA2
46,Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,12/35,2.9488763124159152e-08,7.209061453118908e-07,0,0,10.825234441602728,187.70151727490784,BARD1;RFC5;BLM;BRIP1;RFC4;RAD51;EXO1;RBBP8;BRCA1;TOPBP1;DNA2;BRCA2
47,Reactome_2022,Condensation Of Prometaphase Chromosomes R-HSA-2514853,7/10,4.8778707984590184e-08,1.1636052626023025e-06,0,0,48.20115565185988,811.5133036008216,CCNB2;CCNB1;CDK1;NCAPG;NCAPD2;SMC4;NCAPH
48,Reactome_2022,Leading Strand Synthesis R-HSA-69109,8/14,4.9622852800272255e-08,1.1636052626023025e-06,0,0,27.569052783803325,463.6787810553864,RFC5;PRIM2;POLA1;POLA2;PCNA;RFC4;PRIM1;POLD1
49,Reactome_2022,Polymerase Switching On C-strand Of Telomere R-HSA-174411,10/25,7.779948782735657e-08,1.7878322302726536e-06,0,0,13.807971014492754,226.0244862282663,RFC5;PRIM2;POLA1;POLA2;PCNA;RFC4;DSCC1;PRIM1;POLD1;CHTF18
50,Reactome_2022,Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,14/53,8.83884574391903e-08,1.991339952894699e-06,0,0,7.458123390437801,121.13129338037729,H2AZ1;CENPU;CENPW;KNL1;CENPA;MIS18A;CENPH;MIS18BP1;CENPI;CENPK;CENPM;OIP5;CENPN;CENPQ
51,Reactome_2022,Lagging Strand Synthesis R-HSA-69186,9/20,1.0333667793327248e-07,2.28334313356404e-06,0,0,16.93129997038792,272.34459008344226,RFC5;PRIM2;POLA1;POLA2;PCNA;RFC4;PRIM1;POLD1;DNA2
52,Reactome_2022,DNA Replication Initiation R-HSA-68952,6/8,2.570649552200301e-07,5.572974217883293e-06,0,0,61.90909090909091,939.4046476543916,POLA1;PRIM2;POLA2;POLE2;PRIM1;POLE
53,Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,16/75,2.717297627080771e-07,5.78180550651075e-06,0,0,5.640618625523866,85.2774545654778,NDC1;NUP107;VRK1;RANGAP1;TUBB4B;TUBA4A;LMNB1;TUBA1C;CCNB2;TUBB6;TUBB2B;CCNB1;TUBB3;CHMP4C;CDK1;RCC1
54,Reactome_2022,Kinesins R-HSA-983189,12/42,2.891257542024009e-07,6.040099846882884e-06,0,0,8.296296296296296,124.912389635327,CENPE;KIF18A;KIF18B;RACGAP1;KIFC1;KIF23;KIF2C;KIF11;KIF22;KIF20A;KIF20B;KIF15
55,Reactome_2022,DNA Repair R-HSA-73894,36/310,4.351934655399287e-07,8.92923735545318e-06,0,0,2.762357321314848,40.46156023695203,BLM;PCNA;BRCA1;BRCA2;UNG;RAD51AP1;BRIP1;EME1;EXO1;POLD1;CHEK1;NSD2;PCLAF;RBBP8;CLSPN;TOPBP1;KPNA2;POLE;BARD1;GEN1;FANCI;RFC5;H2AZ1;RFC4;XRCC2;FANCA;FANCB;CCNA2;NEIL3;RAD51;FANCD2;UBE2T;POLE2;DNA2;DTL;RAD18
