,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,qvalue,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),sig
Rexo1,1360.983009392136,-0.05888967376754924,0.10213959505401321,-0.5765606740109686,0.5642362715679531,0.8601508824260791,0.8601508824260791,0.24853899894017023,0.06542536078257508,1360.983009392136,10.411492990641586,-0.05888967376754924,0.05888967376754924,normal
Prpf18,1248.132704379845,-0.04206883018579629,0.10132894413097814,-0.4151709123843033,0.678016790824026,0.9077157956026518,0.9077157956026518,0.1687595508646084,0.04205010711999912,1248.132704379845,10.286711037653342,-0.04206883018579629,0.04206883018579629,normal
Osbpl1a,1354.538876842466,0.022655750825899844,0.10549959236716208,0.2147472830705619,0.8299643559107105,0.955866853541075,0.955866853541075,0.08094055866452002,0.019602598099976536,1354.538876842466,10.404650774911508,0.022655750825899844,0.022655750825899844,normal
Abhd13,1281.2276413791376,-0.054656471475482256,0.10595583787504839,-0.5158420014566591,0.6059647647463013,0.8831343947920421,0.8831343947920421,0.21755262817883012,0.05397320075398715,1281.2276413791376,10.324436699453495,-0.054656471475482256,0.054656471475482256,normal
Hsf1,1349.7851925288915,0.07369025092441327,0.09709597288405963,0.7589424024043235,0.4478870123632436,0.799431449521087,0.799431449521087,0.3488315308590748,0.0972187706558436,1349.7851925288915,10.399582554208783,0.07369025092441327,0.07369025092441327,normal
Med16,1253.9311543877407,-0.10128118682634528,0.10430296193337874,-0.9710288658057136,0.33153390442232666,0.7146234987240982,0.7146234987240982,0.4794720517219536,0.14592270713943392,1253.9311543877407,10.293392504656634,-0.10128118682634528,0.10128118682634528,normal
Kat6b,1143.9955332233283,-0.15430414600524078,0.10511848662046912,-1.46790684461009,0.14212952871603385,0.48369323982842066,0.48369323982842066,0.847315684027699,0.3154299823360225,1143.9955332233283,10.161126254854068,-0.15430414600524078,0.15430414600524078,normal
Rgs12,1385.322177086417,0.10725495461361509,0.1000887140457033,1.0715988874094184,0.2839002333005234,0.6718743286921206,0.6718743286921206,0.5468342505840819,0.17271195233241723,1385.322177086417,10.437046859071728,0.10725495461361509,0.10725495461361509,normal
Ddx27,1524.8289220824652,-0.0008026760472017402,0.10200976016999215,-0.007868620079727044,0.9937218143094642,0.9980183433548058,0.9980183433548058,0.0027351763867593964,0.0008614764034497332,1524.8289220824652,10.575377499063084,-0.0008026760472017402,0.0008026760472017402,normal
Get4,1426.5882810483618,0.06921376890447972,0.09481051863551468,0.7300220471376393,0.46537670829109234,0.8099247864305349,0.8099247864305349,0.33219535657525273,0.0915553099544912,1426.5882810483618,10.479364248248515,0.06921376890447972,0.06921376890447972,normal
Maff,1808.7210550136535,0.7423492231699328,0.0933622221838498,7.951280569437297,1.8459335123230034e-15,2.0203373105672808e-13,2.0203373105672808e-13,14.73378394564556,12.694576115757142,1808.7210550136535,10.821551626411582,0.7423492231699328,0.7423492231699328,sig
Capza1-ps1,1374.8708159835842,-0.10923397564674006,0.29551743604172204,-0.36963631354502574,0.71165349018107,0.9189782313332133,0.9189782313332133,0.147731416381517,0.03669477601740975,1374.8708159835842,10.426129302747814,-0.10923397564674006,0.10923397564674006,normal
Senp1,1397.5192615578299,0.08695786190010958,0.10373354917865797,0.8382809861286439,0.401872912051376,0.7669031997557985,0.7669031997557985,0.3959112661221762,0.11525945021656236,1397.5192615578299,10.449684408596031,0.08695786190010958,0.08695786190010958,normal
Thoc5,1396.6470480851408,-0.0289866742895175,0.0956500449058654,-0.30304924914614434,0.7618523297924044,0.935680060560929,0.935680060560929,0.11812920001381376,0.028872625285006864,1396.6470480851408,10.448784363353289,-0.0289866742895175,0.0289866742895175,normal
Ereg,1884.8916074728622,1.054146102828195,0.09677655650508993,10.892577096114726,1.2505069731556198e-27,3.8018190888315634e-25,3.8018190888315634e-25,26.902913882186528,24.420008553065394,1884.8916074728622,10.881031043466605,1.054146102828195,1.054146102828195,sig
Cip2a,1443.6590758947136,-0.07271047664338376,0.09560836857100964,-0.7605032669225048,0.4469538172190469,0.7991911560064467,0.7991911560064467,0.34973734926875893,0.09734933073659127,1443.6590758947136,10.496513356940245,-0.07271047664338376,0.07271047664338376,normal
Ift52,1249.9053919805835,0.02697343972150929,0.10388014407084614,0.2596592444376419,0.7951266327421356,0.9455240249162149,0.9455240249162149,0.09956369961830783,0.024327431646036853,1249.9053919805835,10.288756964907778,0.02697343972150929,0.02697343972150929,normal
Rbl2,1101.273724641826,-0.11746805591790344,0.10986930942238038,-1.069161684327245,0.2849968204980915,0.6726600456486783,0.6726600456486783,0.545159985071618,0.17220436757456145,1101.273724641826,10.106266813604645,-0.11746805591790344,0.11746805591790344,normal
Rrp8,1567.1520170302356,0.42919909773105275,0.09498136978946481,4.518771404143919,6.219950535200465e-06,0.0001675101245513338,0.0001675101245513338,5.206213069067204,3.775958938454648,1567.1520170302356,10.614849706095516,0.42919909773105275,0.42919909773105275,sig
Bcl9,1085.0989823214775,0.0014463428274940355,0.11295744589269088,0.012804315962208063,0.9897839131383125,0.9974447872254232,0.9974447872254232,0.004459609013483145,0.001111135006603068,1085.0989823214775,10.084939874726084,0.0014463428274940355,0.0014463428274940355,normal
Snhg12,802.9368026212024,-0.6935021949210127,0.12612183066286853,-5.498668955851006,3.8266877364423205e-08,1.6888037071699157e-06,1.6888037071699157e-06,7.417176975421965,5.772420826359761,802.9368026212024,9.65093828554646,-0.6935021949210127,0.6935021949210127,sig
Ppp2r3a,1328.3196650516961,0.08928004471940632,0.09716927669700792,0.91880939896052,0.3581952754406956,0.7346473953320137,0.7346473953320137,0.44588014674931864,0.13392105684128286,1328.3196650516961,10.376472359727556,0.08928004471940632,0.08928004471940632,normal
Gm11808,1207.7952965203708,-0.4733715379714758,0.10794531730965398,-4.385290161439364,1.1583127169306783e-05,0.0002929182306899928,0.0002929182306899928,4.936174175580226,3.5332535977903197,1207.7952965203708,10.2393542366938,-0.4733715379714758,0.4733715379714758,sig
Atg5,1375.3069361697696,0.050837776336958414,0.09850159214827886,0.5161112143286987,0.605776735949097,0.8831343947920421,0.8831343947920421,0.21768740918562623,0.05397320075398715,1375.3069361697696,10.426586532252424,0.050837776336958414,0.050837776336958414,normal
Kat2b,1064.0966635586722,-0.6886286734097407,0.11039853815779796,-6.237661158388262,4.4416143434062024e-10,2.5213994121220025e-08,2.5213994121220025e-08,9.352459153081947,7.598358352760339,1064.0966635586722,10.056768653806465,-0.6886286734097407,0.6886286734097407,sig
5730409E04Rik,1249.7112560201217,0.21102506784990724,0.10365924964436148,2.035757238971929,0.04177473824946844,0.23045169112539424,0.23045169112539424,1.379086262611534,0.6374201005412742,1249.7112560201217,10.288533046516282,0.21102506784990724,0.21102506784990724,normal
Eci2,1153.6883126127377,-0.30785903572299134,0.10601680544357077,-2.903870140539695,0.0036858100313533807,0.03858260950366997,0.03858260950366997,2.4334670523131012,1.4136084025418276,1153.6883126127377,10.173287759218914,-0.30785903572299134,0.30785903572299134,sig
Coq10b,1573.6994668797447,0.25831744071571516,0.09257812099432984,2.7902644592617776,0.005266500447892903,0.051464994734016285,0.051464994734016285,2.2784778745441137,1.2884880673258756,1573.6994668797447,10.620860799614979,0.25831744071571516,0.25831744071571516,normal
Tmem9,1097.1415710096621,-0.1794537006403495,0.10611605605217508,-1.6911078993749618,0.09081619678135255,0.3706888294701366,0.3706888294701366,1.041836689524427,0.4309905010289059,1097.1415710096621,10.100848341398262,-0.1794537006403495,0.1794537006403495,normal
Prune1,1173.8677130771998,-0.10580502777178141,0.1117590788620869,-0.9467242290207769,0.34377932080427376,0.7246910459049721,0.7246910459049721,0.46372025077491,0.13984710467880318,1173.8677130771998,10.198282607042426,-0.10580502777178141,0.10580502777178141,normal
Iscu,1248.6634341734925,0.20519473077554393,0.10298590892624082,1.992454432989524,0.04632122004626493,0.24764384972760864,0.24764384972760864,1.3342200103259023,0.6061724533166117,1248.6634341734925,10.287323877765465,0.20519473077554393,0.20519473077554393,normal
Leng8,1139.7648937796753,0.2211085328195595,0.10676939873094607,2.0708979861986743,0.03836833041396211,0.21789835134637428,0.21789835134637428,1.416027098580656,0.6617460556825232,1139.7648937796753,10.155785774335909,0.2211085328195595,0.2211085328195595,normal
Tmem185a,1340.9224397054936,0.29227278783291116,0.09973880120439417,2.9303820008219086,0.0033854554320092633,0.03593205257200833,0.03593205257200833,2.470382899119503,1.44451797357643,1340.9224397054936,10.390085573870925,0.29227278783291116,0.29227278783291116,sig
Crnkl1,1311.0497766201163,-0.07855811273099682,0.09903002817783085,-0.7932756778573052,0.4276172242218468,0.7850433060024645,0.7850433060024645,0.3689448099322776,0.10510638524309708,1311.0497766201163,10.357606738704032,-0.07855811273099682,0.07855811273099682,normal
Orc4,1273.0975853486202,0.012715020106912788,0.10099044161787765,0.1259032033449583,0.8998085469540227,0.9745618405850797,0.9745618405850797,0.04584988594557965,0.01119059762102703,1273.0975853486202,10.315260065008939,0.012715020106912788,0.012715020106912788,normal
Ubl4a,1474.5703107163404,0.17939443778823516,0.09275379639401365,1.9340926707320554,0.053101734909987215,0.2699683520265831,0.2699683520265831,1.2748912896619289,0.5686871445292072,1474.5703107163404,10.527056951284274,0.17939443778823516,0.17939443778823516,normal
Ptgr1,1289.2543133617514,-0.12397337888771144,0.10368914519122706,-1.195625430791965,0.2318427628227212,0.6165014274164408,0.6165014274164408,0.6348064564436696,0.21006591352345486,1289.2543133617514,10.333439738268128,-0.12397337888771144,0.12397337888771144,normal
Fbf1,1218.7633742416963,0.057674401802130744,0.10922718001500152,0.5280224372194687,0.5974837630504757,0.8788101885916421,0.8788101885916421,0.22367389241061345,0.056104916677018425,1218.7633742416963,10.252385586615421,0.057674401802130744,0.057674401802130744,normal
Tob1,1154.7844769762505,-0.10061172969287294,0.1091347267931657,-0.92190389483958,0.3565787073847754,0.733145971705908,0.733145971705908,0.44784459369399515,0.13480954733032274,1154.7844769762505,10.174656683377657,-0.10061172969287294,0.10061172969287294,normal
Ubac1,1373.7782826161872,0.009327120555276862,0.1045625692303647,0.0892013329810979,0.9289219060369365,0.9833028758384835,0.9833028758384835,0.03202079537431199,0.007312690667061716,1373.7782826161872,10.424983251399542,0.009327120555276862,0.009327120555276862,normal
Slc35c2,1375.9617403541529,0.14391766036273337,0.09775539745748404,1.472222139195192,0.1409609008046783,0.4808220940159561,0.4808220940159561,0.8509013335826301,0.3180155844979234,1375.9617403541529,10.427272758609792,0.14391766036273337,0.14391766036273337,normal
Hells,1706.9689229234261,0.1513009527930647,0.09094802599034126,1.6635979851737845,0.09619279481992904,0.3844444396169393,0.3844444396169393,1.0168574569344941,0.4151664161000251,1706.9689229234261,10.73806600953141,0.1513009527930647,0.1513009527930647,normal
Sox9,716.6544689760801,-0.09733981628515885,0.130135781088296,-0.7479865681146881,0.4544682593976265,0.8036485167248051,0.8036485167248051,0.34249644302468524,0.09493385252380145,716.6544689760801,9.487145582734604,-0.09733981628515885,0.09733981628515885,normal
Ttll5,1233.0726653000256,0.07286827258528111,0.1065461641611421,0.6839126791563701,0.49403030713534646,0.828084860563425,0.828084860563425,0.30624640772026906,0.08192515526104509,1233.0726653000256,10.26921163116035,0.07286827258528111,0.07286827258528111,normal
Gtpbp1,1368.5912533649753,-0.03206247420532843,0.10827317106463591,-0.29612575202205976,0.7671340482002968,0.9364190353029134,0.9364190353029134,0.11512874125693057,0.0285297666509878,1368.5912533649753,10.419529678044693,-0.03206247420532843,0.03206247420532843,normal
Gm6560,1359.9335545357376,-0.26787868722090047,0.09703652171023813,-2.760596551686138,0.005769590102829161,0.05501568789462921,0.05501568789462921,2.23885503994701,1.2595134524224827,1359.9335545357376,10.410380915881758,-0.26787868722090047,0.26787868722090047,normal
Eif2ak3,1261.2332067424536,0.09931233701604766,0.1087222385471725,0.9134500755607413,0.36100587926122063,0.7361635764156744,0.7361635764156744,0.44248572521369334,0.13302567419308653,1261.2332067424536,10.301762767984519,0.09931233701604766,0.09931233701604766,normal
Alg11,1144.5964656657136,-0.15030314156957653,0.1050051058279791,-1.4313888870871225,0.1523187915596324,0.5018322024272566,0.5018322024272566,0.8172465144760479,0.2994414735759433,1144.5964656657136,10.16188323145649,-0.15030314156957653,0.15030314156957653,normal
R3hcc1,1392.7242026451077,-0.13917754802371013,0.09521558553788775,-1.461709732051474,0.14382076922230744,0.4870326593392049,0.4870326593392049,0.8421783927617451,0.31244191497587404,1392.7242026451077,10.444729386153925,-0.13917754802371013,0.13917754802371013,normal
Zfp62,1256.000385381395,-0.034545860898832895,0.10247140294463479,-0.3371268461845691,0.7360212804879279,0.9261871907979528,0.9261871907979528,0.13310962878088203,0.0333012296088438,1256.000385381395,10.295769376733748,-0.034545860898832895,0.034545860898832895,normal
Cdc40,1281.0610386176959,-0.03531690146196929,0.10266394303671451,-0.34400491952017964,0.7308425863951986,0.92428567351179,0.92428567351179,0.13617615412522907,0.034193778504016246,1281.0610386176959,10.324249234617772,-0.03531690146196929,0.03531690146196929,normal
Auts2,766.0928700547004,-0.32449371277185923,0.1244496399186834,-2.607429904850561,0.009122474597387934,0.07864182417571791,0.07864182417571791,2.0398873373061046,1.1043464211644767,766.0928700547004,9.583257441631394,-0.32449371277185923,0.32449371277185923,normal
Rwdd4a,1498.8203022833356,0.18978816701913684,0.09729901524300712,1.9505661649826092,0.051108675411898424,0.26446235779582994,0.26446235779582994,1.2915053745477525,0.5776361344603013,1498.8203022833356,10.550573942360078,0.18978816701913684,0.18978816701913684,normal
Urm1,1331.1266565002718,0.058203841963260144,0.1020995768064292,0.5700693752493111,0.5686306453554644,0.8636169668530344,0.8636169668530344,0.24516973847228768,0.06367883398687496,1331.1266565002718,10.37951554276036,0.058203841963260144,0.058203841963260144,normal
Sugp1,1301.0375342385032,-0.11528345454945214,0.1038809837605169,-1.1097647555516228,0.26710041039356225,0.6535588186029979,0.6535588186029979,0.5733254446947538,0.184715320944635,1301.0375342385032,10.346555322781025,-0.11528345454945214,0.11528345454945214,normal
Glis3,1093.3763562350407,-0.07129267371739645,0.10644435486279939,-0.6697647217580356,0.5030077858384929,0.8318460554319919,0.8318460554319919,0.29842529263686557,0.07995703844780151,1093.3763562350407,10.095893251220273,-0.07129267371739645,0.07129267371739645,normal
Apba3,1269.8006602049259,0.008740531601607406,0.09896207877421946,0.08832202910317598,0.9296207306810671,0.9835388768422921,0.9835388768422921,0.03169420001397877,0.007208468826102833,1269.8006602049259,10.311522029333625,0.008740531601607406,0.008740531601607406,normal
Glt8d1,1179.7026872663785,-0.10159169209843281,0.10325801779007748,-0.9838625055244399,0.32518312128779703,0.7099952573154087,0.7099952573154087,0.4878720046579493,0.14874455230715958,1179.7026872663785,10.205430010102924,-0.10159169209843281,0.10159169209843281,normal
Rasal2,1121.8539741168145,0.04311343570910475,0.10938334596750926,0.39414990762772034,0.6934703661803185,0.9141807746880842,0.9141807746880842,0.1589720927440371,0.03896791620646941,1121.8539741168145,10.13295460374907,0.04311343570910475,0.04311343570910475,normal
Spns1,1286.4936752642536,-0.05188235601179801,0.10510330066146878,-0.4936320332974876,0.6215660735139124,0.8890548230758899,0.8890548230758899,0.20651269833809585,0.05107145767407276,1286.4936752642536,10.33034962982217,-0.05188235601179801,0.05188235601179801,normal
Hcfc2,1280.6738560089657,0.11922414839392795,0.10027197531428399,1.1890076765740565,0.2344366461449171,0.6196298504888684,0.6196298504888684,0.6299745002710293,0.20786766839777912,1280.6738560089657,10.323813474715335,0.11922414839392795,0.11922414839392795,normal
Kif3a,1269.7628684736528,-0.010770402754314005,0.0993169959056339,-0.10844470934811107,0.9136429372974617,0.9781106549794901,0.9781106549794901,0.03922349864160067,0.00961201011166527,1269.7628684736528,10.31147912507986,-0.010770402754314005,0.010770402754314005,normal
Ndufs3,1333.8237925537321,0.07845787868612923,0.1064012833308925,0.7373771840903146,0.46089300641013575,0.807669683706554,0.807669683706554,0.3363998818093708,0.09276621827758239,1333.8237925537321,10.382433591827892,0.07845787868612923,0.07845787868612923,normal
Snn,1423.986470727778,0.27708393104010853,0.09626090742901287,2.8784678894123523,0.00399611960557745,0.04113687910000384,0.04113687910000384,2.3983615216310077,1.3857686596772636,1423.986470727778,10.476732506601502,0.27708393104010853,0.27708393104010853,sig
Ltv1,1550.253833868093,0.23370861588351094,0.09167942337620501,2.549193780642484,0.010797228655314321,0.0885592837130427,0.0885592837130427,1.9666877013791377,1.0527659047843816,1550.253833868093,10.599219060591063,0.23370861588351094,0.23370861588351094,normal
Ctc1,1282.127999785845,0.024338873631965244,0.10220718957961253,0.23813269626210493,0.8117781760920721,0.9503625900321444,0.9503625900321444,0.09056262846858455,0.022110667546357148,1282.127999785845,10.325449379832675,0.024338873631965244,0.024338873631965244,normal
Rps10-ps1,1300.9577010845712,-0.072525227284997,0.11968666700284776,-0.6059591189323651,0.5445419003112615,0.8499575285976462,0.8499575285976462,0.26396869740709134,0.07060277494042894,1300.9577010845712,10.346466862638128,-0.072525227284997,0.072525227284997,normal
Tmtc4,1431.3359155712883,-0.08624957174357609,0.09427098189178103,-0.9149111424614929,0.3602382800461408,0.735781238282771,0.735781238282771,0.4434101395745855,0.13325129045725279,1431.3359155712883,10.484154161968677,-0.08624957174357609,0.08624957174357609,normal
Tmem41b,1391.9855467024497,0.18608344413698147,0.09887920689140568,1.881926948922113,0.059845934857090034,0.2891074275352573,0.2891074275352573,1.2229653444905517,0.538940750611807,1391.9855467024497,10.443964573607085,0.18608344413698147,0.18608344413698147,normal
Msl2,1252.3317578185424,-0.06991380303287231,0.10868279286843925,-0.6432830919012463,0.5200404254686339,0.8369013826964304,0.8369013826964304,0.28396289506605327,0.07732571461613352,1252.3317578185424,10.291552632288946,-0.06991380303287231,0.06991380303287231,normal
Morc3,1314.132233324558,-0.0658664197423797,0.10280716855386329,-0.6406792509597286,0.5217310976818745,0.8375737089164194,0.8375737089164194,0.2825532764669443,0.07697696343490258,1314.132233324558,10.360992150925226,-0.0658664197423797,0.0658664197423797,normal
Ampd3,1294.4337368096667,-0.2662595598645826,0.10336331152483812,-2.575958102896119,0.009996275806897542,0.08430111974925304,0.08430111974925304,2.0001617697763585,1.0741666567193622,1294.4337368096667,10.339219506261902,-0.2662595598645826,0.2662595598645826,normal
Acta1,2034.7162094653206,0.5058949490818526,0.08742368892919428,5.786703298365554,7.178120064613737e-09,3.44574949487651e-07,3.44574949487651e-07,8.143989281728173,6.462716298840206,2034.7162094653206,10.991320740116128,0.5058949490818526,0.5058949490818526,sig
Zfp281,1192.7677620193344,-0.2145961453052968,0.10410484848584756,-2.061346310248652,0.03927001305429545,0.22072845053238127,0.22072845053238127,1.405938954359642,0.6561416853572121,1192.7677620193344,10.22130648376781,-0.2145961453052968,0.2145961453052968,normal
Clec16a,1141.4721860603663,-0.07150257653634784,0.10499683746204008,-0.6809974306340268,0.4958731162123763,0.8283089764441872,0.8283089764441872,0.3046294363693162,0.08180763213491259,1141.4721860603663,10.157943327388558,-0.07150257653634784,0.07150257653634784,normal
Luc7l,1351.9946309227075,0.04742858527590928,0.096588301164109,0.49103861134616517,0.6233991388647906,0.8892423750192056,0.8892423750192056,0.20523380197340405,0.050979850068278314,1351.9946309227075,10.401940398953217,0.04742858527590928,0.04742858527590928,normal
Bscl2,1112.495402815188,-0.12166544355510517,0.11119096344228196,-1.09420262032589,0.2738661225094964,0.6594090851904998,0.6594090851904998,0.5624616870492252,0.18084507353966617,1112.495402815188,10.120879886479374,-0.12166544355510517,0.12166544355510517,normal
Fgd3,1911.0631066268525,0.2008074283379211,0.09261136068392126,2.168280725550168,0.030137334016334737,0.18522804862618694,0.18522804862618694,1.52089516851788,0.732293248532948,1911.0631066268525,10.90091442414977,0.2008074283379211,0.2008074283379211,normal
Exoc1,1346.0074945456297,-0.12708970306512857,0.09770608075673293,-1.300734837390055,0.19334923335536858,0.5640529529134671,0.5640529529134671,0.7136575455986379,0.24868012282763857,1346.0074945456297,10.395542162421275,-0.12708970306512857,0.12708970306512857,normal
Stard3nl,1411.7561310217932,0.19435527356093424,0.09792111224003693,1.9848148077046488,0.04716507940185873,0.2502969167171565,0.2502969167171565,1.3263794300949703,0.6015445002158782,1411.7561310217932,10.464296734813813,0.19435527356093424,0.19435527356093424,normal
Slc35a1,1265.7618777293098,0.0319915342950386,0.10963888094895263,0.2917900476376963,0.770447155111855,0.937149958494287,0.937149958494287,0.11325714413618815,0.028190909714452466,1265.7618777293098,10.306929640943766,0.0319915342950386,0.0319915342950386,normal
Pvr,1485.6404618792756,0.11562334691676818,0.09419034305972437,1.2275499075680563,0.2196159759607128,0.6002351503844421,0.6002351503844421,0.6583360703275362,0.2216785754373139,1485.6404618792756,10.537840064142557,0.11562334691676818,0.11562334691676818,normal
Iqgap3,1532.9740211156718,-0.1569762663291065,0.09562947962638438,-1.641504972550289,0.10069263572312852,0.3945598505879816,0.3945598505879816,0.9970022909335727,0.40388710954306933,1532.9740211156718,10.583058334696572,-0.1569762663291065,0.1569762663291065,normal
Lzic,1281.1099117803687,-0.007938630493088229,0.1020816930407549,-0.07776742583921316,0.9380130583643864,0.9859942313941642,0.9859942313941642,0.027791115633600313,0.006125625911741486,1281.1099117803687,10.32430423022516,-0.007938630493088229,0.007938630493088229,normal
Parl,1409.452276056048,0.16249148577621647,0.10159410606388475,1.5994184315578113,0.1097276595498826,0.4159556969526029,0.4159556969526029,0.9596838840410605,0.3809529232040915,1409.452276056048,10.461942136503986,0.16249148577621647,0.16249148577621647,normal
Rxrb,1196.6689762411406,-0.028123714815134024,0.1103713430098298,-0.25480993569707033,0.7988699009502475,0.9464270102961841,0.9464270102961841,0.09752394146183603,0.02391287377404283,1196.6689762411406,10.226013501364305,-0.028123714815134024,0.028123714815134024,normal
Gpkow,1279.4107617892873,0.07997355018384641,0.09942411630540399,0.8043677244079223,0.42118463547566676,0.7806837824065298,0.7806837824065298,0.3755274799600596,0.10752484239080061,1279.4107617892873,10.322390992489824,0.07997355018384641,0.07997355018384641,normal
Mphosph8,1396.51274488929,-0.017767858017266745,0.10357701316635726,-0.1715424829709021,0.8637972288956813,0.965648789714154,0.965648789714154,0.06358819352450637,0.01518079948866019,1396.51274488929,10.448645724728573,-0.017767858017266745,0.017767858017266745,normal
Cnih4,1445.3442700032845,0.10413572135016898,0.09523596895346562,1.093449486517557,0.2741964960141646,0.6596241009266373,0.6596241009266373,0.5619380994058654,0.18070348476155684,1445.3442700032845,10.498195279212789,0.10413572135016898,0.10413572135016898,normal
Atoh8,1623.6148401369778,1.9339856151719061,0.09878768907094938,19.577192597175912,2.4199550510548374e-85,4.729629293354461e-82,4.729629293354461e-82,84.61619270065599,81.32517289777377,1623.6148401369778,10.665882012595558,1.9339856151719061,1.9339856151719061,sig
Nelfe,1406.4899474197475,0.069160447738247,0.09753949928045864,0.7090506743261784,0.4782930309106641,0.8177615602606165,0.8177615602606165,0.3203059470793061,0.08737330776928039,1406.4899474197475,10.458908902982179,0.069160447738247,0.069160447738247,normal
Mkrn1,1187.1290412854146,-0.07176434394285018,0.11423555965769433,-0.628213702965095,0.5298639548055684,0.840861705799209,0.840861705799209,0.2758356233456174,0.0752754255421552,1187.1290412854146,10.214475818706886,-0.07176434394285018,0.07176434394285018,normal
Spr,1424.5214674131635,0.02389074787415348,0.0945777686940027,0.2526042663519553,0.8005740328508193,0.9470407017074612,0.9470407017074612,0.09659850063172902,0.02363135558268216,1424.5214674131635,10.477274050137398,0.02389074787415348,0.02389074787415348,normal
Bmp4,597.3667163267271,-0.7975838370139682,0.15832817771414737,-5.0375356334484,4.7156379173821707e-07,1.7022333073273214e-05,1.7022333073273214e-05,6.326459548894988,4.768980915966584,597.3667163267271,9.224886118466458,-0.7975838370139682,0.7975838370139682,sig
Tank,1361.1178085317504,-0.015236258280515058,0.10168592723254688,-0.14983644930208542,0.8808936515814975,0.9687494136164162,0.9687494136164162,0.05507651987308658,0.013788547363808055,1361.1178085317504,10.411635771003544,-0.015236258280515058,0.015236258280515058,normal
Mrpl42,1257.8678194936138,-0.1573326568542981,0.10725332089783701,-1.4669257374712306,0.1423962582265128,0.48393453273443543,0.48393453273443543,0.846501422587705,0.3152133862796708,1257.8678194936138,10.297911093396365,-0.1573326568542981,0.1573326568542981,normal
Ttyh2,1342.411119125352,-0.07932140131191213,0.09990139300637262,-0.7939969496406553,0.42719720714917664,0.784494629665488,0.784494629665488,0.36937159522029156,0.1054100250721083,1342.411119125352,10.39168515961286,-0.07932140131191213,0.07932140131191213,normal
Ppip5k2,1292.2984832176621,0.16023699917805234,0.10489395425202859,1.5276094825546485,0.12660952599308706,0.454154411408344,0.454154411408344,0.8975336171417836,0.34279646295529426,1292.2984832176621,10.336839561018442,0.16023699917805234,0.16023699917805234,normal
Pus7,1396.885753337524,-0.006200854172458303,0.10344908990240938,-0.059941118653706806,0.952202530802857,0.989116856787783,0.989116856787783,0.02127066857432592,0.004752396714138495,1396.885753337524,10.449030741349288,-0.006200854172458303,0.006200854172458303,normal
Trappc12,1292.4530156409342,0.08613516706187216,0.09930466961001456,0.8673828471524938,0.3857322769677485,0.7545329255355686,0.7545329255355686,0.4137140191000235,0.12232180417677334,1292.4530156409342,10.337011934098015,0.08613516706187216,0.08613516706187216,normal
Ndufs4,1281.614652210355,-0.12139172740022806,0.1030323426832925,-1.1781905005632052,0.23872066880873533,0.6241042365702862,0.6241042365702862,0.6221099774700914,0.2047428693132806,1281.614652210355,10.324872077965928,-0.12139172740022806,0.12139172740022806,normal
Sf3b5,1356.1165979123311,0.045447223713684856,0.09991663138412839,0.4548514404870547,0.6492161197839085,0.8982619811166745,0.8982619811166745,0.18761070534875174,0.04659698141732088,1356.1165979123311,10.40632896120626,0.045447223713684856,0.045447223713684856,normal
Mrps2,1381.8220841162542,0.19842044035196296,0.09780420799272625,2.0287515683038873,0.042483600530136875,0.23370250858576702,0.23370250858576702,1.371778683449509,0.6313366258229688,1381.8220841162542,10.43339983386577,0.19842044035196296,0.19842044035196296,normal
Dcaf13,1434.4626487919595,0.05119381780117768,0.09746383953675777,0.5252596044286795,0.5994027349275923,0.8797985128236525,0.8797985128236525,0.2222812798067037,0.05561677647262166,1434.4626487919595,10.487300076298316,0.05119381780117768,0.05119381780117768,normal
Ndufs5,1388.4609114382092,-0.08185555608791413,0.09521753865851625,-0.8596688933692886,0.3899715865472667,0.7570883036119137,0.7570883036119137,0.40896703465366496,0.12085346325445716,1388.4609114382092,10.44030953361764,-0.08185555608791413,0.08185555608791413,normal
Stoml2,1329.2885571444936,0.17042737609353845,0.10361417726334544,1.6448268045441385,0.100005532814363,0.3929281144265653,0.3929281144265653,0.9999759719572349,0.4056868958420712,1329.2885571444936,10.377523503928124,0.17042737609353845,0.17042737609353845,normal
Cbx4,1138.6583967272832,0.15926945274151535,0.10401724538673435,1.5311831432312424,0.12572413569022303,0.4526775095330517,0.4526775095330517,0.9005813413205334,0.3442110821080767,1138.6583967272832,10.154385737823242,0.15926945274151535,0.15926945274151535,normal
Nup160,1451.5421051704861,0.23313280515558538,0.09386318480930782,2.483751277236302,0.013000657662834834,0.1014614931461742,0.1014614931461742,1.8860346775304169,0.9936987507277357,1451.5421051704861,10.504364268629402,0.23313280515558538,0.23313280515558538,normal
Lnpk,1398.022584922009,0.14049704066735275,0.09503895930631141,1.478309965648188,0.1393248314746751,0.47843951290286896,0.47843951290286896,0.8559714735878429,0.32017296044302784,1398.022584922009,10.450203537294831,0.14049704066735275,0.14049704066735275,normal
Rbm26,1212.5126780492628,-0.08439051151334095,0.11413746665009203,-0.7393760698408922,0.45967866916512,0.8073299838277941,0.8073299838277941,0.3375456486943688,0.09294891773937188,1212.5126780492628,10.244973465638365,-0.08439051151334095,0.08439051151334095,normal
