,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,qvalue,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),sig
Fth1,51625.0754494029,0.009481584385168709,0.03682009245717315,0.2575111509075405,0.7967842083113041,0.9486231871149994,0.9486231871149994,0.09865928190265941,0.022906264131729054,51625.0754494029,15.655812309919007,0.009481584385168709,0.009481584385168709,normal
Rplp0,68776.57200436134,-0.09028880585203636,0.031103586268623546,-2.9028422983852913,0.003697927973711239,0.040400537917170055,0.040400537917170055,2.4320415520531014,1.3936128523917855,68776.57200436134,16.06965056608738,-0.09028880585203636,0.09028880585203636,sig
Calr,70296.1070667927,-0.1811078027964315,0.03537410961330939,-5.119784067392901,3.0588569342377327e-07,1.1339551990886257e-05,1.1339551990886257e-05,6.514440834922508,4.945404103443944,70296.1070667927,16.101177698914558,-0.1811078027964315,0.1811078027964315,sig
Hsp90ab1,73123.54215789768,0.11890479703946281,0.03275641307983469,3.6299700076948374,0.0002834541538721144,0.004876551779403302,0.004876551779403302,3.5475171742682856,2.311887160069182,73123.54215789768,16.158068066263134,0.11890479703946281,0.11890479703946281,sig
P4hb,68693.44610007932,-0.019429170655214337,0.03187814344333637,-0.6094825029490764,0.5422046669040578,0.8444123448240007,0.8444123448240007,0.2658367486479029,0.07344542618182094,68693.44610007932,16.067905842380735,-0.019429170655214337,0.019429170655214337,normal
mt-Nd1,64153.597063504465,0.22150129448662687,0.1079617913484273,2.051663757335882,0.04020235128820209,0.22701854553124778,0.22701854553124778,1.3957485458799765,0.6439386631024968,64153.597063504465,15.969265026362423,0.22150129448662687,0.22150129448662687,normal
Igfbp4,42953.48413231072,0.06874979664576872,0.03894466742473694,1.7653199062139147,0.07751001581896524,0.33505593119721655,0.33505593119721655,1.1106421744762005,0.4748826897309831,42953.48413231072,15.390521125529377,0.06874979664576872,0.06874979664576872,normal
Tpt1,61978.13637571623,-0.04131311245138707,0.03429075385083431,-1.2047886911760588,0.22828488679171954,0.5967308198926423,0.5967308198926423,0.6415228392772664,0.22422153117944776,61978.13637571623,15.919495031938052,-0.04131311245138707,0.04131311245138707,normal
Hspa8,66157.49290938335,-0.10988255526204743,0.03271148045927671,-3.3591434480882882,0.0007818447136986186,0.011529320938210911,0.011529320938210911,3.1068794958924117,1.9381962713239211,66157.49290938335,16.013638749836698,-0.10988255526204743,0.10988255526204743,sig
Fat1,64127.26987144747,0.02538029695029377,0.13859310984809511,0.18312812937174025,0.8546974849278013,0.9667624867301617,0.9667624867301617,0.06818757401393263,0.014680209859515672,64127.26987144747,15.968672864511634,0.02538029695029377,0.02538029695029377,normal
Psap,61791.906790366935,-0.2108258985954508,0.033730178246391684,-6.250364200728886,4.09496652724329e-10,2.4639763415683998e-08,2.4639763415683998e-08,9.38774964386521,7.608363466465251,61791.906790366935,15.915153620176158,-0.2108258985954508,0.2108258985954508,sig
Col6a2,59764.95156071967,-0.06300359435171114,0.03278835366856538,-1.9215235686600975,0.05466573396988851,0.2742168510642613,0.2742168510642613,1.2622848164619571,0.5619058606356494,59764.95156071967,15.86703620002609,-0.06300359435171114,0.06300359435171114,normal
Ltbp2,62136.374693200356,0.016727688692066287,0.032906203384508344,0.5083445360318105,0.6112117421675668,0.8803902888885287,0.8803902888885287,0.21380831099389302,0.05532475656097208,62136.374693200356,15.923173668368216,0.016727688692066287,0.016727688692066287,normal
Ahnak,64663.96665867613,0.21028453833037888,0.18649335758813654,1.1275711963682067,0.2595010568471423,0.6320719395214975,0.6320719395214975,0.5858608690989627,0.19923348950371314,64663.96665867613,15.980696698932144,0.21028453833037888,0.21028453833037888,normal
Timp2,57416.357343609125,-0.033166766724585794,0.03114141550485509,-1.065037224124091,0.28685908509887736,0.6622181176949701,0.6622181176949701,0.5423313910462125,0.17899894151310636,57416.357343609125,15.809199311017471,-0.033166766724585794,0.033166766724585794,normal
Pkm,67337.70405141792,-0.03622888566981624,0.034505915660190595,-1.0499325978360698,0.2937491029558412,0.6673391081146401,0.6673391081146401,0.532023450956541,0.1756534234173149,67337.70405141792,16.039148335989978,-0.03622888566981624,0.03622888566981624,normal
App,54331.65703411454,-0.05026816592509254,0.03361815287357306,-1.495268526921594,0.13484437551598874,0.4605669054629287,0.4605669054629287,0.8701671636590856,0.3367072719540815,54331.65703411454,15.72953198051063,-0.05026816592509254,0.05026816592509254,normal
Mmp2,41925.2326604012,-0.017766190783468635,0.0347080221431273,-0.5118756323885371,0.6087380532648721,0.8790814748216786,0.8790814748216786,0.2155695489018345,0.05597087188221261,41925.2326604012,15.355565580200258,-0.017766190783468635,0.017766190783468635,normal
Lgals1,60960.21460015421,0.07632565542111859,0.03940917382001066,1.9367484274020224,0.052776102882243214,0.2684217208189443,0.2684217208189443,1.277562682308933,0.5711823437559191,60960.21460015421,15.895604027134006,0.07632565542111859,0.07632565542111859,normal
Pabpc1,58786.97928245588,0.0725659349641451,0.031054444079294256,2.336732700120331,0.019453087123529778,0.1415135268633934,0.1415135268633934,1.711011468151902,0.849202045218487,58786.97928245588,15.843233568582162,0.0725659349641451,0.0725659349641451,normal
Ecm1,54235.574418978336,-0.1755508287857872,0.03432530422054534,-5.114326960013122,3.148615714055183e-07,1.1636273012375543e-05,1.1636273012375543e-05,6.501880341411562,4.934186097808508,54235.574418978336,15.726978440309486,-0.1755508287857872,0.1755508287857872,sig
Eif4g2,56903.24488746553,0.0638841149558466,0.03270407681120874,1.9533991228259182,0.050772320097285224,0.26215944840228256,0.26215944840228256,1.2943729905755745,0.581434485403896,56903.24488746553,15.796248656855841,0.0638841149558466,0.0638841149558466,normal
Rpl4,53000.6208450431,-0.020694785453050743,0.035105815008786505,-0.5894973652618839,0.5555276790615589,0.852420364035918,0.852420364035918,0.2552942975435894,0.06934618368473887,53000.6208450431,15.693748859024348,-0.020694785453050743,0.020694785453050743,normal
Timp3,48248.03124467564,0.1731061403563933,0.033650912552069645,5.144173730460889,2.6870079230761836e-07,1.0117683292740321e-05,1.0117683292740321e-05,6.570731052977627,4.9949189191523935,48248.03124467564,15.558212355452799,0.1731061403563933,0.1731061403563933,sig
Hspa5,51554.110750973356,-0.32548904591998645,0.041540777718079715,-7.8354105002305845,4.673134229674231e-15,4.624471840175144e-13,4.624471840175144e-13,14.330391744255039,12.334937860761823,51554.110750973356,15.653827831189592,-0.32548904591998645,0.32548904591998645,sig
Rpsa,53095.595322965244,-0.01688300761979225,0.031784554877265066,-0.5311701763635007,0.5953008577649875,0.8702857661766409,0.8702857661766409,0.22526349167580842,0.060338119455373845,53095.595322965244,15.696331734587314,-0.01688300761979225,0.01688300761979225,normal
Actg1,51305.226729061185,-0.23953037244050224,0.03456073771468097,-6.930707741772327,4.187403474805606e-12,2.96686208327351e-10,2.96686208327351e-10,11.378055190902549,9.527702641706556,51305.226729061185,15.64684630725298,-0.23953037244050224,0.23953037244050224,sig
Hdlbp,53248.95372647114,-0.07304080057913577,0.03281377730085505,-2.2259187020578852,0.02601962742025784,0.1705940953391393,0.1705940953391393,1.5846989264709956,0.7680360048567025,53248.95372647114,15.700492651204927,-0.07304080057913577,0.07304080057913577,normal
Tubb5,51326.003185320194,-0.275039104005695,0.0391040651806748,-7.033516917868147,2.0139154331654287e-12,1.452688156429087e-10,1.452688156429087e-10,11.695958769969442,9.83782760419983,51326.003185320194,15.647430408344732,-0.275039104005695,0.275039104005695,sig
Msn,52711.65555823952,-0.07125786971703964,0.032254367071343076,-2.2092471868824815,0.02715745241789574,0.175774775811829,0.175774775811829,1.5661109727104974,0.7550434473038451,52711.65555823952,15.685861753540594,-0.07125786971703964,0.07125786971703964,normal
Tpm4,50610.221700600465,-0.3618410864916844,0.033709815251492185,-10.733997911058479,7.047944934172456e-27,1.7222876049343058e-24,1.7222876049343058e-24,26.151937497739944,23.763894323958795,50610.221700600465,15.627169679427098,-0.3618410864916844,0.3618410864916844,sig
Pdgfrb,50379.671680663814,0.1467666895658842,0.03219717814289981,4.55837119993851,5.155186419978071e-06,0.00014456253440940848,0.00014456253440940848,5.287755625297258,3.8399442465126157,50379.671680663814,15.620582735919005,0.1467666895658842,0.1467666895658842,sig
Thy1,45580.10336303096,-0.10928332414421364,0.03855227972995965,-2.8346786470136465,0.004587180245732161,0.047473549059980025,0.047473549059980025,2.338454194642618,1.3235482997847017,45580.10336303096,15.476148227301117,-0.10928332414421364,0.10928332414421364,sig
Pdia3,46848.53770674917,-0.02436151198018701,0.03930078338456878,-0.6198734448065077,0.5353411100863437,0.8411304108449026,0.8411304108449026,0.2713694048547311,0.07513666493984054,46848.53770674917,15.515747191543388,-0.02436151198018701,0.02436151198018701,normal
Itga11,42657.53748886552,0.2573355477587647,0.033937373329811886,7.582659543445318,3.385423824257374e-14,2.958909844646555e-12,2.958909844646555e-12,13.470386953857954,11.528868267204693,42657.53748886552,15.380546884521662,0.2573355477587647,0.2573355477587647,sig
Fmod,38838.998217548324,0.24010309713068342,0.03561041063741905,6.742497287531573,1.5568715012568902e-11,1.059203372502841e-09,1.059203372502841e-09,10.807747231104345,8.97502064510883,38838.998217548324,15.245255514098154,0.24010309713068342,0.24010309713068342,sig
Eno1,50335.092474573365,-0.004062166665226224,0.03254204457627494,-0.12482825581855979,0.900659517437628,0.9799633858971519,0.9799633858971519,0.04543935735013202,0.008790150429832756,50335.092474573365,15.619305605854455,-0.004062166665226224,0.004062166665226224,normal
Itga5,42577.52805729255,-0.4591117252073302,0.03620052436494199,-12.682460634519206,7.3972613916521834e-37,3.0543037208152842e-34,3.0543037208152842e-34,36.130929034678324,33.515087778767615,42577.52805729255,15.377838456132752,-0.4591117252073302,0.4591117252073302,sig
Actn1,44730.07761349642,-0.46509583183531283,0.03404838603818001,-13.659849583289489,1.7634763617609992e-42,1.0055174264631525e-39,1.0055174264631525e-39,41.75363035738893,38.997610398313185,44730.07761349642,15.448989894183498,-0.46509583183531283,0.46509583183531283,sig
Ccnd2,43292.84541261497,0.2739707197128563,0.033040847523343055,8.29187930240889,1.1147301555163376e-16,1.3347778882152625e-14,1.3347778882152625e-14,15.952830250242283,13.874590996432616,43292.84541261497,15.40187432773943,0.2739707197128563,0.2739707197128563,sig
Gas6,23537.46000833589,0.015690110377896662,0.043216557256843834,0.3630578503661801,0.7165616699434012,0.9178944199871404,0.9178944199871404,0.14474642667128845,0.03720727027367416,23537.46000833589,14.522732315430765,0.015690110377896662,0.015690110377896662,normal
Cxcl12,21213.992920269477,-0.16545174831668724,0.037191686778554105,-4.4486217928704415,8.64230392406032e-06,0.00023150547469060015,0.00023150547469060015,5.063370464914236,3.6354387342365064,21213.992920269477,14.3727965767313,-0.16545174831668724,0.16545174831668724,sig
Lamp1,41960.48222875272,-0.25875629260880206,0.03388974048406825,-7.635239718948122,2.2540063623932083e-14,1.99922016172565e-12,1.99922016172565e-12,13.647044862403327,11.699139377088667,41960.48222875272,15.35677801948328,-0.25875629260880206,0.25875629260880206,sig
Hsp90b1,43012.54951481221,0.025868953378426433,0.04133134818555951,0.6258918354728292,0.5313858900905264,0.8396196499976473,0.8396196499976473,0.2745899816103111,0.075917405980912,43012.54951481221,15.392503568170355,0.025868953378426433,0.025868953378426433,normal
Actg2,42063.21513186122,-0.8797393364072401,0.03653979383607029,-24.076198687766123,4.439258759542326e-128,1.771856146225327e-124,1.771856146225327e-124,127.35268953968603,123.75157154059602,42063.21513186122,15.360305805109764,-0.8797393364072401,0.8797393364072401,sig
Rplp1,38641.05676109168,0.008041172289312278,0.03967698903203177,0.20266588986428713,0.8393961858085464,0.9608470340635639,0.9608470340635639,0.07603300854133209,0.017345746098165717,38641.05676109168,15.237884264614898,0.008041172289312278,0.008041172289312278,normal
Aldoa,12.297624941735016,-1.1859483289840118,0.9550379171146944,-1.2417814075559748,0.21431722435627765,,,0.6689429239545239,,12.297624941735016,3.7330966871731666,-1.1859483289840118,1.1859483289840118,normal
mt-Nd4,37241.696486522356,0.2465251594787259,0.1374220371503725,1.793927412158565,0.07282475547801724,0.3226452550572559,0.3226452550572559,1.1377209649182984,0.4912747174082536,37241.696486522356,15.184669911815078,0.2465251594787259,0.2465251594787259,normal
Ldha,45500.30964194567,0.03281007764189388,0.037053413790740404,0.8854805613104688,0.37589749917963733,0.7329462047575845,0.7329462047575845,0.4249305636080726,0.13492789962119947,45500.30964194567,15.47362044984428,0.03281007764189388,0.03281007764189388,normal
Igfbp2,36475.88162441572,0.06952074888613949,0.04113561818640853,1.6900377811535987,0.09102072682563514,0.36761892367828486,0.36761892367828486,1.0408597008544298,0.4346021408182306,36475.88162441572,15.154694779630844,0.06952074888613949,0.06952074888613949,normal
Flnb,38740.83965509414,-0.2601560767844547,0.035229027685101576,-7.38470783553516,1.527885167885e-13,1.2704789583510409e-11,1.2704789583510409e-11,12.815909285045624,10.89603252333121,38740.83965509414,15.241604841447927,-0.2601560767844547,0.2601560767844547,sig
Rack1,37758.059146270294,-0.027112063577899356,0.038945223601247025,-0.6961588885839963,0.4863293306502434,0.8095797866267225,0.8095797866267225,0.3130695372271684,0.09174034371828858,37758.059146270294,15.204535196634774,-0.027112063577899356,0.027112063577899356,normal
Actn4,39637.09847084352,-0.3199053831808388,0.03623353273415671,-8.828986826318197,1.0562816134935318e-18,1.4537834528702932e-16,1.4537834528702932e-16,17.97622027983128,15.837500278640235,39637.09847084352,15.274600134392596,-0.3199053831808388,0.3199053831808388,sig
Mmp14,38105.99940849588,-0.12319437338995325,0.03365866900798592,-3.6601082877259326,0.0002521086830158457,0.004465605577561741,0.004465605577561741,3.598412196287346,2.350119638419316,38105.99940849588,15.21776839260871,-0.12319437338995325,0.12319437338995325,sig
Gsn,34443.61078122404,-0.020424280618831097,0.03430406091626611,-0.5953895857602802,0.5515830852193571,0.850331985420726,0.850331985420726,0.2583890603144083,0.07041148453575022,34443.61078122404,15.071990655442427,-0.020424280618831097,0.020424280618831097,normal
Ccn5,40423.913862956186,-0.09910506337353764,0.03473168372375617,-2.8534482854843755,0.00432475662592,0.04538530748358114,0.04538530748358114,2.3640383272729077,1.3430847178814562,40423.913862956186,15.30295707917001,-0.09910506337353764,0.09910506337353764,sig
Il6st,28567.384323728194,0.17258915320432236,0.03415658567204998,5.052880720029065,4.3519570416103193e-07,1.5509027861976774e-05,1.5509027861976774e-05,6.361315400231676,4.809415423811854,28567.384323728194,14.802131826952323,0.17258915320432236,0.17258915320432236,sig
Ddb1,38174.17959746295,-0.07801667420983707,0.03457267172043456,-2.256599514226274,0.02403311075702762,0.16222213105986552,0.16222213105986552,1.6191900120852118,0.7898898977109675,38174.17959746295,15.220347323834435,-0.07801667420983707,0.07801667420983707,normal
Canx,37968.6363321024,-0.06340141671573146,0.035704829444578104,-1.7757098325912655,0.07578075591307579,0.33039496722880163,0.33039496722880163,1.1204410669517584,0.4809665767312166,37968.6363321024,15.21255856064011,-0.06340141671573146,0.06340141671573146,normal
Col8a1,33128.384913128466,-0.08539312926272118,0.034989135795569996,-2.440561257689962,0.014664458637678495,0.11521799719656318,0.11521799719656318,1.833733965074062,0.9384796782679777,33128.384913128466,15.01582379784864,-0.08539312926272118,0.08539312926272118,normal
Pcolce,30489.813006259195,0.05817839812171194,0.03996276461946306,1.4558151488192415,0.145443726856112,0.4782665055699499,0.4782665055699499,0.8373050055996436,0.3203300330011257,30489.813006259195,14.896086998393695,0.05817839812171194,0.05817839812171194,normal
Ctsl,35494.58266881196,-0.27529164621600466,0.034787104494600825,-7.913611960970527,2.500267792662111e-15,2.6033223086379227e-13,2.6033223086379227e-13,14.602013473469167,12.584472060013113,35494.58266881196,15.115351875763237,-0.27529164621600466,0.27529164621600466,sig
Nid1,35253.69370336909,-0.10294691487389643,0.033750564218664306,-3.050227966765843,0.0022866772674984466,0.02771240857990239,0.02771240857990239,2.6407951256577764,1.5573257265634064,35253.69370336909,15.105527725905702,-0.10294691487389643,0.10294691487389643,sig
Tln1,36398.60298414146,-0.2529069139238229,0.03288151818497589,-7.6914609751620375,1.454643039895872e-14,1.3398381353625516e-12,1.3398381353625516e-12,13.837243566693948,11.87294766519112,36398.60298414146,15.15163509437084,-0.2529069139238229,0.2529069139238229,sig
